publishedAt,neg,neu,pos,compound
2019-04-22 20:44:25,0.062,0.73,0.208,0.7003
2019-04-22 20:54:00,0.0,0.955,0.045,0.2144
2019-04-22 20:59:00,0.0,0.819,0.181,0.8122
2019-04-22 21:06:11,0.0,1.0,0.0,0.0
2019-04-22 21:25:00,0.047,0.835,0.118,0.5423
2019-04-22 21:25:00,0.0,0.922,0.078,0.5267
2019-04-22 21:25:00,0.0,0.922,0.078,0.5267
2019-04-22 21:38:41,0.0,0.926,0.074,0.5563
2019-04-22 23:30:39,0.0,0.752,0.248,0.8979
2019-04-23 00:00:47,0.0,0.921,0.079,0.5719
2019-04-23 04:00:00,0.0,0.922,0.078,0.4391
2019-04-23 05:01:07,0.0,0.82,0.18,0.8402
2019-04-23 09:00:59,0.0,0.964,0.036,0.128
2019-04-23 09:22:00,0.059,0.779,0.162,0.4404
2019-04-23 10:40:31,0.0,1.0,0.0,0.0
...,0.0,1.0,0.0,0.0
...,0.0,1.0,0.0,0.0
2019-04-23 10:57:26,0.0,1.0,0.0,0.0
2019-04-23 11:35:00,0.05,0.885,0.064,0.1779
2019-04-23 12:06:12,0.0,0.895,0.105,0.5859
2019-04-23 12:10:12,0.0,1.0,0.0,0.0
2019-04-23 12:26:12,0.0,0.832,0.168,0.7964
2019-04-23 12:30:12,0.074,0.8,0.126,0.1531
2019-04-23 12:45:11,0.158,0.775,0.067,-0.5165
2019-04-23 13:00:17,0.062,0.938,0.0,-0.1779
2019-04-23 13:02:24,0.0,0.874,0.126,0.5994
2019-04-23 13:07:18,0.0,0.928,0.072,0.3612
2019-04-23 13:40:01,0.0,0.883,0.117,0.6908
2019-04-23 13:46:59,0.087,0.854,0.059,-0.1027
2019-04-23 13:55:09,0.0,0.864,0.136,0.5994
2019-04-23 14:07:00,0.0,0.839,0.161,0.7579
2019-04-23 14:26:02,0.0,1.0,0.0,0.0
2019-04-23 14:27:34,0.0,0.899,0.101,0.3818
2019-04-23 14:29:00,0.082,0.706,0.212,0.8316
2019-04-23 14:59:02,0.0,0.797,0.203,0.8481
2019-04-23 15:12:09,0.0,0.923,0.077,0.4767
2019-04-23 15:12:09,0.0,0.925,0.075,0.4767
2019-04-23 15:32:55,0.0,0.942,0.058,0.3818
2019-04-23 15:35:52,0.217,0.783,0.0,-0.8126
2019-04-23 16:00:34,0.0,1.0,0.0,0.0
2019-04-23 16:26:30,0.19,0.746,0.064,-0.7096
2019-04-23 16:30:00,0.0,0.93,0.07,0.4767
2019-04-23 16:30:27,0.0,0.874,0.126,0.6705
2019-04-23 16:30:27,0.058,0.645,0.296,0.8689
2019-04-23 17:12:51,0.026,0.863,0.112,0.6222
2019-04-23 17:20:31,0.114,0.768,0.118,0.0516
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:33:08,0.0,0.95,0.05,0.296
2019-04-23 17:47:27,0.0,0.941,0.059,0.3182
2019-04-23 18:00:22,0.0,0.856,0.144,0.7089
2019-04-23 18:08:23,0.219,0.728,0.053,-0.8126
2019-04-23 18:53:48,0.071,0.862,0.067,-0.296
2019-04-23 19:31:38,0.06,0.622,0.317,0.886
2019-04-23 19:31:38,0.06,0.622,0.317,0.886
2019-04-23 19:50:00,0.0,0.929,0.071,0.4404
2019-04-23 20:06:00,0.0,0.939,0.061,0.3818
2019-04-23 20:16:15,0.122,0.683,0.196,0.6124
2019-04-23 20:24:00,0.0,0.855,0.145,0.6808
2019-04-23 20:32:24,0.119,0.819,0.062,-0.3818
2019-04-23 20:40:10,0.0,0.955,0.045,0.2144
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:10:00,0.0,1.0,0.0,0.0
2019-04-23 21:46:46,0.0,1.0,0.0,0.0
2019-04-23 22:00:00,0.0,1.0,0.0,0.0
2019-04-23 22:37:21,0.066,0.778,0.156,0.4404
2019-04-23 23:14:21,0.064,0.724,0.213,0.7003
2019-04-23 23:34:09,0.049,0.809,0.143,0.6597
2019-04-23 23:34:09,0.049,0.809,0.143,0.6597
2019-04-23 23:35:57,0.048,0.812,0.14,0.6597
2019-04-23 23:45:41,0.0,1.0,0.0,0.0
2019-04-24 00:00:00,0.0,1.0,0.0,0.0
2019-04-24 00:00:00,0.0,1.0,0.0,0.0
2019-04-24 00:00:00,0.0,1.0,0.0,0.0
2019-04-24 00:20:36,0.064,0.724,0.213,0.7003
2019-04-24 05:02:30,0.0,0.798,0.202,0.8625
2019-04-24 07:09:36,0.0,0.947,0.053,0.2023
2019-04-24 08:28:39,0.0,0.887,0.113,0.5719
2019-04-24 09:00:09,0.0,0.957,0.043,0.2023
2019-04-24 09:00:49,0.0,1.0,0.0,0.0
2019-04-24 09:05:40,0.0,1.0,0.0,0.0
2019-04-24 09:10:21,0.0,0.932,0.068,0.4939
2019-04-24 10:15:39,0.289,0.711,0.0,-0.9153
2019-04-24 10:51:55,0.07,0.862,0.068,-0.0258
2019-04-24 10:51:55,0.0,0.764,0.236,0.8481
2019-04-24 10:53:37,0.0,0.871,0.129,0.5994
2019-04-24 11:00:33,0.0,0.86,0.14,0.6908
2019-04-24 11:10:08,0.0,1.0,0.0,0.0
2019-04-24 11:15:37,0.0,0.876,0.124,0.6705
2019-04-24 11:26:55,0.0,1.0,0.0,0.0
2019-04-24 11:31:36,0.0,0.887,0.113,0.6249
2019-04-24 11:32:54,0.0,1.0,0.0,0.0
2019-04-24 11:45:51,0.0,0.731,0.269,0.9118
2019-04-24 11:45:54,0.0,0.941,0.059,0.3612
2019-04-24 12:01:04,0.0,0.929,0.071,0.4404
2019-04-24 12:16:00,0.052,0.81,0.138,0.3818
2019-04-24 12:29:00,0.047,0.953,0.0,-0.2732
2019-04-24 12:29:00,0.047,0.953,0.0,-0.2732
2019-04-24 12:29:00,0.047,0.953,0.0,-0.2732
2019-04-24 13:01:00,0.047,0.891,0.062,0.1531
2019-04-24 13:01:00,0.047,0.891,0.062,0.1531
2019-04-24 13:10:21,0.0,0.84,0.16,0.6486
2019-04-24 13:10:21,0.057,0.842,0.101,0.1531
2019-04-24 13:14:20,0.0,1.0,0.0,0.0
2019-04-24 13:30:00,0.049,0.837,0.114,0.4588
2019-04-24 13:35:55,0.0,0.969,0.031,0.0772
2019-04-24 14:20:01,0.0,0.974,0.026,0.0258
2019-04-24 14:24:30,0.0,1.0,0.0,0.0
2019-04-24 14:39:00,0.0,0.789,0.211,0.8712
2019-04-24 14:56:48,0.0,0.911,0.089,0.4019
2019-04-24 15:07:12,0.0,0.733,0.267,0.9081
2019-04-24 15:47:22,0.112,0.888,0.0,-0.3716
2019-04-24 15:56:34,0.088,0.726,0.186,0.6605
2019-04-24 15:59:42,0.05,0.95,0.0,-0.296
2019-04-24 16:04:42,0.0,0.951,0.049,0.2732
2019-04-24 16:06:01,0.0,1.0,0.0,0.0
2019-04-24 16:06:04,0.119,0.818,0.063,-0.4588
2019-04-24 16:22:04,0.0,0.749,0.251,0.886
2019-04-24 16:22:30,0.078,0.825,0.097,-0.0258
2019-04-24 16:29:31,0.066,0.778,0.156,0.4404
2019-04-24 16:57:04,0.0,0.939,0.061,0.25
2019-04-24 17:04:40,0.096,0.819,0.086,-0.128
2019-04-24 17:13:23,0.0,0.957,0.043,0.2263
2019-04-24 17:13:23,0.0,0.957,0.043,0.2263
2019-04-24 17:13:23,0.0,0.957,0.043,0.2263
2019-04-24 17:21:43,0.051,0.716,0.233,0.7964
2019-04-24 17:42:20,0.0,0.773,0.227,0.8271
2019-04-24 17:42:34,0.074,0.871,0.056,-0.2023
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 17:50:24,0.0,0.963,0.037,0.1139
2019-04-24 18:00:28,0.058,0.823,0.119,0.6124
2019-04-24 18:00:28,0.058,0.823,0.119,0.6124
2019-04-24 18:11:37,0.064,0.724,0.213,0.7003
2019-04-24 19:00:00,0.0,0.878,0.122,0.6124
2019-04-24 19:11:30,0.061,0.735,0.204,0.7003
2019-04-24 19:29:58,0.067,0.787,0.146,0.34
2019-04-24 19:35:14,0.13,0.87,0.0,-0.7275
2019-04-24 19:36:53,0.126,0.874,0.0,-0.6819
2019-04-24 19:44:01,0.064,0.789,0.147,0.4215
2019-04-24 19:44:01,0.0,0.884,0.116,0.6705
2019-04-24 19:54:22,0.069,0.782,0.149,0.34
2019-04-24 19:54:22,0.0,0.937,0.063,0.3612
2019-04-24 20:04:08,0.058,0.807,0.135,0.5719
2019-04-24 20:13:16,0.0,0.939,0.061,0.296
2019-04-24 20:13:16,0.0,0.843,0.157,0.6705
2019-04-24 20:13:16,0.0,1.0,0.0,0.0
2019-04-24 20:22:00,0.0,0.887,0.113,0.6369
2019-04-24 20:26:00,0.0,0.869,0.131,0.5994
2019-04-24 20:30:00,0.0,1.0,0.0,0.0
2019-04-24 20:30:00,0.0,1.0,0.0,0.0
2019-04-24 20:37:45,0.231,0.668,0.101,-0.7783
2019-04-24 20:39:53,0.0,0.938,0.062,0.3182
2019-04-24 20:55:22,0.065,0.742,0.193,0.5719
2019-04-24 21:10:43,0.0,1.0,0.0,0.0
2019-04-24 21:15:00,0.0,1.0,0.0,0.0
2019-04-24 21:15:00,0.0,1.0,0.0,0.0
2019-04-24 21:36:33,0.069,0.931,0.0,-0.4939
2019-04-24 21:37:17,0.0,1.0,0.0,0.0
2019-04-24 21:45:09,0.138,0.862,0.0,-0.7096
2019-04-24 22:30:00,0.087,0.868,0.045,-0.1779
2019-04-24 22:48:30,0.069,0.782,0.149,0.34
2019-04-24 22:50:42,0.315,0.59,0.095,-0.9062
2019-04-24 22:51:00,0.0,0.837,0.163,0.6808
2019-04-24 22:58:00,0.061,0.939,0.0,-0.3818
2019-04-24 23:00:00,0.273,0.667,0.06,-0.8885
2019-04-24 23:11:00,0.048,0.907,0.045,-0.0258
2019-04-24 23:25:11,0.069,0.782,0.149,0.34
2019-04-25 00:45:03,0.043,0.957,0.0,-0.1901
2019-04-25 01:47:39,0.065,0.717,0.217,0.7003
2019-04-25 02:10:33,0.231,0.668,0.101,-0.7783
2019-04-25 02:38:04,0.065,0.719,0.216,0.6908
2019-04-25 02:45:00,0.0,0.935,0.065,0.3612
2019-04-25 03:50:00,0.074,0.926,0.0,-0.5574
2019-04-25 04:00:00,0.148,0.852,0.0,-0.7964
2019-04-25 04:56:48,0.067,0.78,0.154,0.4215
2019-04-25 05:30:41,0.0,0.974,0.026,0.0258
2019-04-25 07:21:30,0.114,0.825,0.061,-0.3612
2019-04-25 07:21:30,0.117,0.821,0.063,-0.3612
2019-04-25 09:41:51,0.0,0.84,0.16,0.6486
2019-04-25 10:46:56,0.0,0.776,0.224,0.8608
2019-04-25 11:07:16,0.075,0.925,0.0,-0.5267
2019-04-25 11:25:15,0.0,0.827,0.173,0.7096
2019-04-25 11:25:35,0.0,0.833,0.167,0.6808
2019-04-25 11:30:11,0.062,0.802,0.136,0.3818
2019-04-25 11:54:31,0.047,0.842,0.111,0.3818
2019-04-25 12:00:00,0.0,0.963,0.037,0.1531
2019-04-25 12:00:00,0.0,0.899,0.101,0.5574
2019-04-25 12:00:00,0.0,0.899,0.101,0.5574
2019-04-25 12:00:00,0.0,0.835,0.165,0.8176
2019-04-25 12:01:38,0.111,0.784,0.105,-0.0772
2019-04-25 12:01:38,0.111,0.784,0.105,-0.0772
2019-04-25 12:13:00,0.044,0.956,0.0,-0.2732
2019-04-25 12:29:38,0.0,1.0,0.0,0.0
2019-04-25 12:33:30,0.0,1.0,0.0,0.0
2019-04-25 12:53:33,0.056,0.887,0.058,0.0258
2019-04-25 13:10:27,0.268,0.673,0.059,-0.8885
2019-04-25 13:10:27,0.268,0.673,0.059,-0.8885
2019-04-25 13:10:55,0.0,1.0,0.0,0.0
2019-04-25 13:18:55,0.032,0.858,0.11,0.431
2019-04-25 13:46:00,0.072,0.854,0.074,0.0258
2019-04-25 13:55:36,0.146,0.811,0.044,-0.5994
2019-04-25 14:00:00,0.0,0.97,0.03,0.0772
2019-04-25 14:00:51,0.0,1.0,0.0,0.0
2019-04-25 14:04:32,0.042,0.871,0.087,0.4601
2019-04-25 14:04:32,0.042,0.871,0.087,0.4601
2019-04-25 14:04:32,0.042,0.871,0.087,0.4601
2019-04-25 14:09:07,0.0,1.0,0.0,0.0
2019-04-25 14:09:20,0.0,1.0,0.0,0.0
2019-04-25 14:24:36,0.054,0.699,0.247,0.8979
2019-04-25 14:24:36,0.056,0.758,0.186,0.8176
2019-04-25 14:38:02,0.0,0.958,0.042,0.2732
2019-04-25 14:59:13,0.0,0.876,0.124,0.6997
2019-04-25 14:59:13,0.0,0.876,0.124,0.6997
2019-04-25 15:18:00,0.054,0.818,0.128,0.4404
2019-04-25 15:35:20,0.065,0.708,0.227,0.8779
2019-04-25 15:50:55,0.23,0.77,0.0,-0.8765
2019-04-25 15:53:04,0.0,0.902,0.098,0.5719
2019-04-25 16:16:20,0.216,0.683,0.101,-0.7506
2019-04-25 16:51:23,0.085,0.915,0.0,-0.5574
2019-04-25 16:54:11,0.07,0.777,0.153,0.34
2019-04-25 17:11:15,0.12,0.771,0.109,0.128
2019-04-25 17:39:28,0.0,0.932,0.068,0.3612
2019-04-25 17:43:05,0.0,0.947,0.053,0.296
2019-04-25 17:43:05,0.0,0.947,0.053,0.296
2019-04-25 17:43:05,0.0,0.947,0.053,0.296
2019-04-25 17:54:47,0.07,0.769,0.161,0.4215
2019-04-25 18:00:00,0.0,0.807,0.193,0.7845
2019-04-25 18:26:19,0.0,1.0,0.0,0.0
2019-04-25 18:31:00,0.047,0.892,0.062,0.1779
2019-04-25 18:51:24,0.0,1.0,0.0,0.0
2019-04-25 18:58:57,0.033,0.934,0.033,0.0
2019-04-25 19:00:11,0.063,0.736,0.201,0.6597
2019-04-25 19:26:03,0.0,1.0,0.0,0.0
2019-04-25 19:30:28,0.0,1.0,0.0,0.0
2019-04-25 19:35:00,0.0,0.871,0.129,0.6997
2019-04-25 19:39:34,0.108,0.797,0.096,-0.1531
2019-04-25 19:46:23,0.068,0.775,0.157,0.4215
2019-04-25 19:52:10,0.065,0.717,0.217,0.7003
2019-04-25 19:52:10,0.065,0.717,0.217,0.7003
2019-04-25 20:15:00,0.0,1.0,0.0,0.0
2019-04-25 20:18:02,0.064,0.724,0.213,0.7003
2019-04-25 20:21:45,0.0,0.797,0.203,0.8271
2019-04-25 20:30:00,0.0,1.0,0.0,0.0
2019-04-25 20:30:37,0.066,0.867,0.068,0.0258
2019-04-25 20:30:37,0.066,0.867,0.068,0.0258
2019-04-25 20:35:00,0.072,0.823,0.105,0.1531
2019-04-25 20:35:59,0.066,0.778,0.156,0.4404
2019-04-25 20:35:59,0.0,1.0,0.0,0.0
2019-04-25 20:48:37,0.0,0.925,0.075,0.4588
2019-04-25 20:48:37,0.065,0.717,0.217,0.7003
2019-04-25 21:00:08,0.066,0.828,0.106,0.2263
2019-04-25 21:03:15,0.06,0.686,0.254,0.8074
2019-04-25 21:03:15,0.06,0.686,0.254,0.8074
2019-04-25 21:03:15,0.06,0.686,0.254,0.8074
2019-04-25 21:03:15,0.0,0.879,0.121,0.6705
2019-04-25 21:25:00,0.072,0.799,0.129,0.4215
2019-04-25 21:25:00,0.072,0.799,0.129,0.4215
2019-04-25 21:25:37,0.054,0.893,0.054,0.0
2019-04-25 21:37:28,0.0,0.927,0.073,0.4588
2019-04-25 21:37:28,0.068,0.775,0.157,0.4215
2019-04-25 21:40:39,0.061,0.735,0.204,0.7003
2019-04-25 21:40:39,0.061,0.735,0.204,0.7003
2019-04-25 21:40:39,0.0,0.933,0.067,0.4588
2019-04-25 22:05:10,0.06,0.806,0.133,0.3818
2019-04-25 22:08:21,0.0,1.0,0.0,0.0
2019-04-25 22:08:22,0.044,0.899,0.057,-0.1027
2019-04-25 22:19:29,0.0,0.949,0.051,0.2732
2019-04-25 22:19:37,0.068,0.775,0.157,0.4215
2019-04-25 22:48:15,0.096,0.846,0.058,-0.1779
2019-04-25 23:31:50,0.137,0.863,0.0,-0.7351
2019-04-26 00:29:32,0.066,0.731,0.203,0.6124
2019-04-26 00:29:32,0.0,0.824,0.176,0.7964
2019-04-26 00:37:59,0.068,0.775,0.157,0.4215
2019-04-26 01:05:23,0.0,1.0,0.0,0.0
2019-04-26 01:30:55,0.066,0.726,0.209,0.6486
2019-04-26 02:17:49,0.0,1.0,0.0,0.0
2019-04-26 02:18:13,0.0,0.93,0.07,0.4215
2019-04-26 02:58:31,0.064,0.724,0.213,0.7003
2019-04-26 03:39:37,0.0,0.904,0.096,0.34
2019-04-26 04:10:09,0.0,1.0,0.0,0.0
2019-04-26 04:26:14,0.0,0.961,0.039,0.128
2019-04-26 04:32:07,0.0,0.959,0.041,0.2023
2019-04-26 04:32:07,0.0,0.959,0.041,0.2023
2019-04-26 06:48:57,0.069,0.782,0.149,0.34
2019-04-26 07:14:13,0.0,0.882,0.118,0.6705
2019-04-26 07:14:13,0.065,0.785,0.15,0.4215
2019-04-26 07:47:19,0.07,0.777,0.153,0.34
2019-04-26 09:20:09,0.145,0.814,0.041,-0.7059
2019-04-26 09:48:38,0.12,0.804,0.077,-0.3382
2019-04-26 09:58:09,0.0,0.865,0.135,0.6249
2019-04-26 10:00:00,0.0,0.845,0.155,0.7003
2019-04-26 10:02:00,0.0,1.0,0.0,0.0
2019-04-26 10:11:03,0.04,0.794,0.167,0.7501
2019-04-26 10:40:15,0.066,0.778,0.156,0.4404
2019-04-26 11:07:18,0.103,0.833,0.064,-0.2023
2019-04-26 11:20:53,0.049,0.852,0.099,0.296
2019-04-26 11:22:00,0.0,1.0,0.0,0.0
2019-04-26 11:22:52,0.105,0.83,0.065,-0.2023
2019-04-26 11:59:21,0.0,0.887,0.113,0.6705
2019-04-26 11:59:21,0.067,0.78,0.154,0.4215
2019-04-26 11:59:21,0.067,0.78,0.154,0.4215
2019-04-26 12:15:00,0.0,1.0,0.0,0.0
2019-04-26 12:30:00,0.0,0.845,0.155,0.5859
2019-04-26 12:36:56,0.054,0.838,0.108,0.4019
2019-04-26 12:39:35,0.0,0.916,0.084,0.4939
2019-04-26 13:07:01,0.0,0.897,0.103,0.5423
2019-04-26 13:09:09,0.0,0.821,0.179,0.7944
2019-04-26 13:11:00,0.0,0.886,0.114,0.6486
2019-04-26 13:11:34,0.0,0.921,0.079,0.4588
2019-04-26 13:15:03,0.0,0.929,0.071,0.4404
2019-04-26 13:32:10,0.0,0.83,0.17,0.7184
2019-04-26 13:37:47,0.0,0.928,0.072,0.4215
2019-04-26 14:02:19,0.0,1.0,0.0,0.0
2019-04-26 14:27:00,0.087,0.782,0.131,0.2732
2019-04-26 14:32:10,0.07,0.769,0.161,0.4215
2019-04-26 14:32:10,0.0,0.923,0.077,0.4588
2019-04-26 14:40:52,0.0,0.941,0.059,0.3612
2019-04-26 14:41:12,0.0,0.936,0.064,0.4215
2019-04-26 14:48:52,0.064,0.724,0.213,0.7003
2019-04-26 14:57:00,0.0,0.852,0.148,0.7531
2019-04-26 15:00:03,0.048,0.744,0.208,0.763
2019-04-26 15:13:00,0.05,0.9,0.05,0.0
2019-04-26 15:35:25,0.0,1.0,0.0,0.0
2019-04-26 15:38:26,0.0,1.0,0.0,0.0
2019-04-26 17:08:00,0.0,0.858,0.142,0.6808
2019-04-26 17:38:38,0.057,0.807,0.135,0.4588
2019-04-26 18:00:00,0.0,1.0,0.0,0.0
2019-04-26 18:10:05,0.0,1.0,0.0,0.0
2019-04-26 18:16:46,0.144,0.814,0.042,-0.6597
2019-04-26 18:48:00,0.055,0.945,0.0,-0.296
2019-04-26 18:49:15,0.0,1.0,0.0,0.0
2019-04-26 18:52:09,0.0,0.825,0.175,0.7717
2019-04-26 18:54:00,0.0,0.899,0.101,0.5267
2019-04-26 18:56:15,0.0,0.947,0.053,0.3818
2019-04-26 19:04:27,0.059,0.692,0.248,0.8074
2019-04-26 19:04:27,0.0,0.833,0.167,0.802
2019-04-26 19:10:06,0.068,0.775,0.157,0.4215
2019-04-26 19:54:00,0.0,0.912,0.088,0.6289
2019-04-26 19:58:46,0.0,0.944,0.056,0.3182
2019-04-26 19:58:46,0.066,0.778,0.156,0.4404
2019-04-26 20:30:36,0.0,1.0,0.0,0.0
2019-04-26 20:50:00,0.114,0.689,0.197,0.5994
2019-04-26 20:53:11,0.064,0.724,0.213,0.7003
2019-04-26 21:00:08,0.12,0.88,0.0,-0.743
2019-04-26 21:10:00,0.0,0.875,0.125,0.6124
2019-04-26 21:10:00,0.07,0.93,0.0,-0.4588
2019-04-26 21:10:00,0.07,0.93,0.0,-0.4588
2019-04-26 21:10:00,0.0,0.872,0.128,0.6124
2019-04-26 21:30:00,0.073,0.837,0.09,-0.0516
2019-04-26 21:47:00,0.0,0.873,0.127,0.5859
2019-04-26 21:55:00,0.0,0.938,0.062,0.4019
2019-04-26 22:18:26,0.0,1.0,0.0,0.0
2019-04-26 23:02:45,0.065,0.717,0.217,0.7003
2019-04-26 23:38:29,0.065,0.717,0.217,0.7003
2019-04-27 03:26:25,0.0,0.969,0.031,0.0772
2019-04-27 04:12:00,0.0,0.87,0.13,0.5859
2019-04-27 06:32:01,0.178,0.822,0.0,-0.8316
2019-04-27 11:45:56,0.0,0.964,0.036,0.1027
2019-04-27 13:00:19,0.061,0.939,0.0,-0.4404
2019-04-27 13:30:01,0.0,0.881,0.119,0.7003
2019-04-27 15:00:00,0.0,0.955,0.045,0.2144
2019-04-27 16:00:26,0.061,0.939,0.0,-0.4404
